Date,Open,High,Low,Close,Adj Close,Volume,Labels
2008-03-19,14.875,17.25,13.75,14.125,11.252734,708486000,
2008-03-20,14.6,16.25,14.375,16.0875,12.816168,198985200,
2008-03-24,16.809998999999998,16.924999,14.75,14.9325,11.896033,149566400,
2008-03-25,15.145,16.0625,14.955,15.8125,12.597092,87092000,
2008-03-26,15.6825,16.120001000000002,15.3925,15.99,12.7385,43111600,
2008-03-27,16.012501,16.184998999999998,15.6625,15.7275,12.529374,39829600,hold
2008-03-28,15.8425,15.86,15.54,15.69,12.499498,24675200,hold
2008-03-31,15.65,15.87,15.5125,15.59,12.419834,22157200,hold
2008-04-01,15.765,15.92,15.0775,15.4025,12.270462,60410800,buy
2008-04-02,15.43,15.58,15.125,15.58,12.411866,43836400,hold
2008-04-03,15.4875,16.5725,15.455,16.375,13.045208,100868000,hold
2008-04-04,16.225,16.33,15.9375,16.120001000000002,12.842063,36394400,hold
2008-04-07,16.275,16.450001,16.004998999999998,16.26,12.953597,28301600,hold
2008-04-08,16.225,17.059998999999998,16.202499,17.022499,13.561041,53925600,sell
2008-04-09,17.110001,17.18,16.4025,16.4475,13.102967,48324400,hold
2008-04-10,16.540001,16.682501000000002,16.2775,16.5275,13.166698,22372000,hold
2008-04-11,16.3125,16.692498999999998,16.3125,16.5275,13.166698,26421600,hold
2008-04-14,16.674999,16.809998999999998,16.3825,16.42,13.081055,28443600,hold
2008-04-15,16.5725,16.637501,16.0,16.0875,12.816168,23888000,buy
2008-04-16,16.139999,16.737499,16.139999,16.535,13.172670000000002,25136800,hold
2008-04-17,16.565001000000002,16.9375,16.502501000000002,16.76,13.351922,22459600,hold
2008-04-18,17.002501000000002,17.612499,16.799999,17.25,13.742279000000002,104099600,hold
2008-04-21,17.370001000000002,18.125,17.2125,17.7425,14.134633,58848000,hold
2008-04-22,17.98,18.1,17.5,17.57,13.99721,47357600,hold
2008-04-23,17.737499,17.924999,17.422501,17.52,13.957381,37319600,buy
2008-04-24,17.799999,18.247499,17.51,18.075001,14.39952,38086800,hold
2008-04-25,19.0,19.02,18.477501,18.775,14.957175,101460000,hold
2008-04-28,19.125,19.3225,18.725,18.907499,15.062737,132517200,hold
2008-04-29,18.5375,20.219999,17.75,20.219999,16.108339,197308400,hold
2008-04-30,20.35,21.202499,20.2675,20.862499,16.620192000000007,147543600,hold
2008-05-01,21.0975,21.91,20.975,21.35,17.00856,116395600,hold
2008-05-02,21.8225,21.875,20.25,20.6875,16.48078,136648800,buy
2008-05-05,20.7125,21.375,20.205,21.264999,16.940842,70377200,hold
2008-05-06,21.3675,22.0375,21.1875,21.8825,17.432776999999998,75913200,hold
2008-05-07,22.2075,22.459999,21.915001,22.125,17.625969,100464800,sell
2008-05-08,22.375,22.4375,21.485001,21.825001,17.386971,92836400,hold
2008-05-09,21.452499,21.6675,20.629999,20.715,16.502679999999998,94312000,hold
2008-05-12,20.9125,21.120001,19.525,20.475,16.311487,147471600,buy
2008-05-13,20.4575,20.875,20.1975,20.594999,16.407085000000002,53249600,hold
2008-05-14,20.825001,21.0875,20.362499,20.557501,16.377218,51400400,hold
2008-05-15,20.6325,20.7325,20.2775,20.5625,16.381195,36688800,hold
2008-05-16,20.6775,20.7125,20.315001,20.592501,16.405098000000002,34066800,hold
2008-05-19,20.567499,21.184999,20.5375,20.83,16.594307,45473200,sell
2008-05-20,20.719999,20.959999,20.477501,20.684999,16.47879,40702000,hold
2008-05-21,20.67,20.8575,20.129999,20.2125,16.102364,41831600,hold
2008-05-22,20.1425,20.15,19.040001,19.327499,15.397326,85283600,hold
2008-05-23,18.959999,19.327499,18.780001,19.0875,15.206132,42196400,buy
2008-05-27,19.23,19.735001,18.59,19.684999,15.682132,62776400,hold
2008-05-28,20.0725,20.487499,19.887501,20.48,16.315472,52996000,hold
2008-05-29,20.8575,21.737499,20.752501,21.3125,16.978685000000002,100613200,hold
2008-05-30,21.504999,21.889999,21.452499,21.59,17.199757,72016000,hold
2008-06-02,21.5525,21.737499,21.15,21.5175,17.142001999999998,36856000,hold
2008-06-03,21.752501,21.987499,21.5075,21.889999,17.438757,48411600,sell
2008-06-04,21.77,22.025,21.32,21.370001,17.024496,40684400,hold
2008-06-05,21.615,21.809999,21.397499,21.809999,17.375019,27059600,hold
2008-06-06,21.475,21.497499,20.887501,20.9125,16.660025,41748000,hold
2008-06-09,21.0,21.237499,20.139999,20.535,16.359282999999998,45240000,hold
2008-06-10,20.075001,20.717501,19.9025,20.077499,15.994818,36048400,hold
2008-06-11,20.25,20.25,19.4,19.434999,15.482966,56996400,buy
2008-06-12,19.737499,20.192499,19.637501,19.889999,15.845449,44605600,hold
2008-06-13,20.065001,20.452499,20.0375,20.3825,16.237795000000002,30689200,hold
2008-06-16,20.370001,20.875,20.275,20.817499,16.584343,34384000,hold
2008-06-17,21.025,21.245001,20.92,21.1675,16.863170999999998,33277600,sell
2008-06-18,20.93,21.174999,20.860001,20.965,16.701851,33724000,hold
2008-06-19,20.870001,21.1,20.405001,21.067499,16.783504,36925200,hold
2008-06-20,20.7425,21.125,20.6875,20.8925,16.644091,42546800,hold
2008-06-23,20.9625,21.0875,20.254999,20.264999,16.144188,30141200,hold
2008-06-24,20.014999,20.735001,19.627501,20.665001,16.462851999999998,49891200,hold
2008-06-25,20.84,21.105,20.465,20.514999,16.343351000000002,50711600,hold
2008-06-26,20.15,20.184999,19.504999,19.775,15.753832,76562800,hold
2008-06-27,19.700001,20.717501,19.637501,20.65,16.450903,176022800,hold
2008-06-30,20.502501,20.709999,20.075001,20.327499,16.193983,49301200,hold
2008-07-01,19.91,20.352501,19.799999,20.352501,16.213896,44921600,hold
2008-07-02,20.475,20.6,19.825001,19.855,15.817568,33804000,hold
2008-07-03,19.84,19.952499,19.3125,19.5175,15.548689,28738800,hold
2008-07-07,19.625,19.985001,18.5,18.905001,15.060748,79944400,hold
2008-07-08,18.7225,19.875,18.0625,19.764999,15.745867,95796400,hold
2008-07-09,19.75,19.775,18.85,18.967501,15.110534,55322000,hold
2008-07-10,18.940001,19.405001,18.4725,19.3125,15.385376,52812000,hold
2008-07-11,18.9,19.362499,18.5,18.637501,14.847638,54645200,hold
2008-07-14,19.022499,19.045,18.125,18.145,14.455285,42679600,hold
2008-07-15,17.815001000000006,17.827499,16.8225,17.105,13.626763,84268800,buy
2008-07-16,17.0825,18.139999,16.627501000000002,18.057501,14.385579000000002,92448800,hold
2008-07-17,18.424999,18.764999,17.8375,18.764999,14.949213,67268800,hold
2008-07-18,18.559999,18.622499,18.030001,18.35,14.618601000000002,46632000,hold
2008-07-21,18.477501,18.735001,17.8925,17.975,14.319852,52937200,hold
2008-07-22,17.4,18.557501,16.975,18.512501,14.748056,65408000,hold
2008-07-23,18.375,18.75,18.15,18.3125,14.588724,49942800,hold
2008-07-24,18.23,18.432501,17.49,17.52,13.957381,36625600,buy
2008-07-25,17.635,18.0875,17.2675,17.99,14.331801,38690800,hold
2008-07-28,18.102501,18.4,17.5625,17.637501,14.050979000000002,35699200,hold
2008-07-29,17.7575,18.9925,17.752501000000006,18.9925,15.130447,49040400,hold
2008-07-30,19.3125,19.725,18.567499,19.612499,15.62437,76089200,sell
2008-07-31,19.055,19.5375,17.872498999999994,18.264999,14.550885999999998,148888800,hold
2008-08-01,18.325001,18.525,17.5875,17.932501000000006,14.285998,61715600,hold
2008-08-04,17.940001000000006,18.4,17.875,18.125,14.439352,42686000,hold
2008-08-05,18.299999,18.557501,18.08,18.4,14.658435,34354800,hold
2008-08-06,18.200001,18.202499,17.7675,17.870001000000006,14.236206,40924000,hold
2008-08-07,17.695,17.8125,17.334999,17.375,13.841857999999998,43847200,buy
2008-08-08,17.442498999999998,18.2125,17.2775,18.15,14.459265,36354400,hold
2008-08-11,18.110001,19.125,17.987499,18.6975,14.895439,55289200,hold
2008-08-12,18.549999,18.700001,18.15,18.200001,14.499101,33734400,hold
2008-08-13,18.1875,18.5425,18.120001,18.4825,14.809596,29924800,hold
2008-08-14,18.467501,18.9475,18.4,18.945,15.180184,25839200,hold
2008-08-15,18.997499,19.1325,18.7075,18.9475,15.182194,26003200,sell
2008-08-18,18.905001,19.0625,18.535,18.735001,15.011915,25850400,hold
2008-08-19,18.612499,18.809999,18.4025,18.434999,14.771535,21104800,hold
2008-08-20,18.525,18.6775,18.415001,18.6425,14.937797,18118800,hold
2008-08-21,18.49,18.66,18.297501,18.594999,14.899739000000002,15544800,hold
2008-08-22,18.84,18.9475,18.459999,18.522499,14.841651,20955600,hold
2008-08-25,18.379999,18.7225,18.282499,18.33,14.687398000000002,18039600,buy
2008-08-26,18.4175,18.575001,18.217501,18.334999,14.691407,18667200,hold
2008-08-27,18.2575,18.625,18.2125,18.612499,14.91376,19141600,hold
2008-08-28,18.6875,18.952499,18.5425,18.9125,15.15414,26741200,hold
2008-08-29,18.74,19.0,18.674999,18.975,15.204222,19326400,sell
2008-09-02,19.2075,19.375,18.5975,18.747499,15.021931,29898400,hold
2008-09-03,18.639999,18.834999,18.0175,18.262501,14.633312,35400800,hold
2008-09-04,18.129999,18.157499,17.4375,17.625,14.122499,37670000,hold
2008-09-05,17.4925,17.995001000000006,17.3125,17.940001000000006,14.374904999999998,40616800,hold
2008-09-08,18.377501,18.5725,17.17,17.525,14.042374,56669600,hold
2008-09-09,17.5875,17.5875,16.795,16.872498999999998,13.519538,49882000,hold
2008-09-10,16.817498999999998,17.475,16.657498999999998,17.26,13.830041,43936800,hold
2008-09-11,16.852501,17.84,16.762501,17.737499,14.212646,47132000,hold
2008-09-12,17.4825,17.915001,17.3125,17.9125,14.352871,28240400,hold
2008-09-15,17.165001,17.745001000000006,17.065001000000002,17.344998999999998,13.89814,38734400,hold
2008-09-16,16.655001000000002,17.24,16.25,16.5875,13.291174,83596400,hold
2008-09-17,16.452499,16.987499,16.002501000000002,16.022499,12.838455,67536800,buy
2008-09-18,16.049999,16.809998999999998,14.595,16.725,13.401355,84189200,hold
2008-09-19,17.752501000000006,17.790001,16.76,17.3925,13.936206,68941600,hold
2008-09-22,17.23,17.247498999999998,16.225,16.295,13.056805,46266400,hold
2008-09-23,16.4625,16.8675,16.0275,16.725,13.401355,43803600,hold
2008-09-24,16.762501,16.93,16.375,16.42,13.156964000000002,24532400,hold
2008-09-25,16.4375,16.6175,16.135,16.15,12.940618,23895200,hold
2008-09-26,15.6825,15.85,15.2,15.51,12.4278,51171200,hold
2008-09-29,15.075,15.12,13.9725,14.45,11.578446,78439200,hold
2008-09-30,14.095,15.3575,14.095,15.3475,12.297592,38720400,hold
2008-10-01,15.1875,15.525,14.8025,15.3275,12.281569,27054000,hold
2008-10-02,15.3725,15.3725,14.3275,14.3975,11.53638,35216000,hold
2008-10-03,14.7675,15.0425,14.0775,14.21,11.386141,58355600,hold
2008-10-06,13.355,14.005,12.5625,13.845,11.093675,87360800,hold
2008-10-07,14.0,14.11,12.655,12.7875,10.246327,75845600,hold
2008-10-08,12.2525,13.6075,11.9375,13.1575,10.542797,75210400,hold
2008-10-09,13.4475,13.985,12.3525,12.4625,9.985909,42537600,hold
2008-10-10,11.75,13.4875,11.75,13.0,10.416594,72541600,hold
2008-10-13,13.7475,14.75,13.3975,14.7175,11.792789,49433200,sell
2008-10-14,15.5,15.5275,13.8125,14.4025,11.540391,53142400,hold
2008-10-15,13.88,14.0,12.1325,12.4375,9.965878,76699200,hold
2008-10-16,12.5375,13.3325,12.01,13.2675,10.630939,56062800,hold
2008-10-17,12.875,13.7675,12.875,13.055,10.460668,35098400,hold
2008-10-20,13.3275,13.455,12.78,13.0025,10.418601,35965600,hold
2008-10-21,12.8375,13.2675,12.5725,12.675,10.156181,28995600,hold
2008-10-22,12.4925,13.0,12.0,12.1275,9.71748,40243600,hold
2008-10-23,12.19,12.3875,11.435,12.08,9.67942,47970000,hold
2008-10-24,10.95,12.125,10.935,11.995,9.611314,40798800,hold
2008-10-27,11.7525,12.3,11.61,11.6475,9.33287,41901600,buy
2008-10-28,11.975,12.895,11.7625,12.4925,10.009949,58436000,hold
2008-10-29,12.6,13.3775,12.3775,12.6725,10.15418,55994400,hold
2008-10-30,12.6475,14.04,12.645,13.5625,10.867314,74913200,hold
2008-10-31,13.4725,14.02,13.25,13.8375,11.087667,40372800,hold
2008-11-03,13.98,14.025,12.9775,13.1225,10.514756,28425200,hold
2008-11-04,13.595,15.1125,13.47,14.9525,11.981091,73603600,sell
2008-11-05,14.5725,14.8,14.1075,14.1175,11.312022,44992000,hold
2008-11-06,13.76,14.0,12.685,12.8825,10.322446,52092800,buy
2008-11-07,13.1125,13.7,12.8275,13.375,10.717077,30906400,hold
2008-11-10,13.825,13.825,12.8,12.9975,10.414594,26516800,hold
2008-11-11,12.7475,13.7475,12.59,13.4475,10.775169,32392800,hold
2008-11-12,13.1125,13.9125,12.795,12.9375,10.448096,42746000,hold
2008-11-13,12.97,13.645,12.4725,13.61,10.991197,38733600,hold
2008-11-14,13.2775,14.25,13.1125,13.56,10.950818,37410400,hold
2008-11-17,13.2775,13.5575,12.915,13.19,10.652014,29303200,hold
2008-11-18,13.1975,13.77,13.1525,13.66,11.031576,31482800,sell
2008-11-19,13.5,13.96,12.81,12.895,10.413774,34948000,hold
2008-11-20,12.5525,12.825,12.0,12.035,9.719254,50990000,hold
2008-11-21,12.4,12.4,10.885,11.595,9.363918,84771200,buy
2008-11-24,11.9025,12.5,11.445,12.43,10.038248,44853600,hold
2008-11-25,12.59,12.7425,12.25,12.3825,9.999888,44959600,hold
2008-11-26,12.2025,13.0,12.05,13.0,10.498569,27670000,hold
2008-11-28,12.9275,13.185,12.7925,13.14,10.611631,10610000,hold
2008-12-01,12.75,12.785,11.9175,12.0125,9.701084,30951600,buy
2008-12-02,12.1725,12.44,11.8825,12.42,10.030174,26573200,hold
2008-12-03,12.03,13.1875,12.0275,13.11,10.587405,36399600,hold
2008-12-04,12.9825,13.1875,12.555,12.7025,10.258317,30484400,hold
2008-12-05,12.4375,13.3675,12.125,13.295,10.736809,40991600,hold
2008-12-08,13.6,14.4175,13.4925,14.04,11.338454,53093600,sell
2008-12-09,13.875,14.11,13.275,13.3825,10.807469,32127200,hold
2008-12-10,13.2875,13.4625,12.7375,13.29,10.73277,30186800,hold
2008-12-11,13.1,13.6475,12.93,13.0225,10.516742,29928400,buy
2008-12-12,12.6275,13.4775,12.625,13.2375,10.690374,25100000,hold
2008-12-15,13.2025,13.4425,12.9425,13.1875,10.649992999999998,21858800,hold
2008-12-16,13.325,13.695,13.185,13.6925,11.05782,30714400,hold
2008-12-17,13.5725,14.0,13.515,13.84,11.176939,24687600,sell
2008-12-18,13.8425,14.0475,13.5175,13.675,11.043687,30374800,hold
2008-12-19,13.6275,14.0575,13.445,13.7425,11.0982,35585200,hold
2008-12-22,13.715,13.81,13.245,13.4375,10.85189,14083600,hold
2008-12-23,13.38,13.6,13.28,13.4125,10.831697,10670400,hold
2008-12-24,13.36,13.4375,13.1625,13.2225,10.678255,6529600,hold
2008-12-26,13.195,13.365,12.9825,13.3125,10.750941,6476400,hold
2008-12-29,13.2625,13.3975,12.9825,13.0425,10.532891,13801600,hold
2008-12-30,13.05,13.05,12.5675,12.7475,10.294656,17095200,buy
2008-12-31,12.6525,13.1925,12.65,13.1125,10.589422,16371600,hold
2009-01-02,13.23,13.4275,13.06,13.36,10.789303,13199200,hold
2009-01-05,13.25,13.825,13.25,13.455,10.866017,16600000,hold
2009-01-06,13.625,14.495,13.625,14.4025,11.631209,32506400,sell
2009-01-07,14.1725,14.4875,13.9975,14.09,11.378837,28441600,hold
2009-01-08,14.0025,14.075,13.3175,13.94,11.257698,34683600,hold
2009-01-09,14.005,14.0775,13.695,13.905,11.229435,16702400,hold
2009-01-12,13.8225,14.0375,13.14,13.24,10.692389,31520400,hold
2009-01-13,13.1875,13.335,12.8775,13.285,10.728732,23133200,hold
2009-01-14,13.0025,13.1525,12.555,12.7425,10.29062,25246800,hold
2009-01-15,12.595,12.7125,11.875,12.345,9.969605,47446400,hold
2009-01-16,12.2575,12.3625,11.3025,11.8525,9.571871,69204800,hold
2009-01-20,11.5125,11.6025,10.515,10.605,8.564413,59766000,buy
2009-01-21,10.8,11.2875,10.675,11.045,8.919748,50503200,hold
2009-01-22,10.945,11.42,10.8075,11.045,8.919748,31927600,hold
2009-01-23,10.6725,11.1125,10.445,11.08,8.948012,22617200,hold
2009-01-26,11.075,11.31,10.63,10.6475,8.598732,24009200,hold
2009-01-27,10.8725,11.0475,10.66,11.0375,8.913691,26436000,hold
2009-01-28,11.4775,11.87,11.3125,11.805,9.533511,32089600,hold
2009-01-29,11.485,12.0275,11.3125,11.5675,9.341714,26097600,hold
2009-01-30,11.7625,12.3375,11.715,12.3375,9.963546,30315200,hold
2009-02-02,12.065,12.4975,11.885,12.4925,10.088725,28544000,hold
2009-02-03,12.5525,12.7375,12.0475,12.0975,9.769729,28953600,hold
2009-02-04,12.215,12.56,12.14,12.2825,9.91913,33166400,hold
2009-02-05,13.06,13.775,12.875,13.435,10.84987,96728400,hold
2009-02-06,13.4875,14.0,13.42,13.8525,11.187036,45907600,hold
2009-02-09,13.88,14.0875,13.65,13.83,11.168861,31874400,hold
2009-02-10,13.7825,14.0,13.4025,13.4625,10.872076,38071600,buy
2009-02-11,13.525,13.8075,13.375,13.74,11.183408,23668000,hold
2009-02-12,13.57,14.15,13.275,14.1,11.476423,34827600,sell
2009-02-13,14.2325,14.4875,13.815,13.9875,11.384855,40788000,hold
2009-02-17,13.6725,13.8,13.4175,13.5625,11.038935,35581600,hold
2009-02-18,13.6425,14.2225,13.5625,14.0375,11.425552,36329200,hold
2009-02-19,14.2375,14.475,13.8725,13.9075,11.319738,35102400,hold
2009-02-20,13.6625,14.0225,13.625,13.915,11.325843,42908000,hold
2009-02-23,14.01,14.21,13.4975,13.5625,11.038935,31967200,hold
2009-02-24,13.585,14.245,13.4025,14.0875,11.466249,43590800,hold
2009-02-25,14.0275,14.1375,13.785,13.855,11.27701,34394800,hold
2009-02-26,14.0625,14.165,13.6975,14.015,11.407237,35902400,hold
2009-02-27,13.75,14.475,13.75,14.1775,11.539499,47237200,sell
2009-03-02,13.9825,14.2425,13.4675,13.54,11.020621,39060000,hold
2009-03-03,13.6825,13.9075,13.3025,13.59,11.061318,42195600,hold
2009-03-04,13.75,13.9675,13.475,13.8225,11.250556,35775200,hold
2009-03-05,13.6375,13.8725,13.17,13.355,10.870045,44144800,hold
2009-03-06,13.44,13.5375,12.3025,12.5475,10.212792,60701600,hold
2009-03-09,12.4175,12.77,12.185,12.45,10.133434,33554400,buy
2009-03-10,12.7475,13.2175,12.6475,13.2175,10.758125,38644400,hold
2009-03-11,13.415,13.415,12.63,12.8425,10.452903,36124400,hold
2009-03-12,12.825,13.5225,12.5675,13.5225,11.006378,43276000,hold
2009-03-13,13.565,13.8375,12.925,13.0125,10.591274,49564400,hold
2009-03-16,13.245,13.4325,12.965,13.0425,10.61569,33474400,hold
2009-03-17,13.0,13.845,12.8325,13.8225,11.250556,25730400,hold
2009-03-18,13.6125,14.125,13.365,14.0775,11.45811,45296400,sell
2009-03-19,14.095,14.175,13.1075,13.1725,10.721499,41743600,hold
2009-03-20,13.3,13.59,13.125,13.1325,10.688943,33476000,buy
2009-03-23,13.4675,13.895,13.225,13.885,11.301425,44656800,hold
2009-03-24,13.57,13.6975,13.3175,13.4,10.90667,43555600,hold
2009-03-25,13.4875,13.6875,12.82,13.1875,10.733712,58624800,hold
2009-03-26,13.345,13.9475,13.13,13.875,11.293291,59466400,hold
2009-03-27,13.57,14.0775,13.5525,13.5625,11.038935,32687200,hold
2009-03-30,13.325,13.7125,13.2525,13.375,10.886321,38596400,hold
2009-03-31,13.6,14.0575,13.46,13.9,11.313635,47446400,hold
2009-04-01,13.6875,14.0,13.4075,13.5725,11.047075,44144400,hold
2009-04-02,13.865,14.2775,13.78,13.8975,11.311598,47396800,hold
2009-04-03,13.8175,15.04,13.8175,15.02,12.225234,57694800,hold
2009-04-06,14.675,15.01,14.4375,14.7825,12.03193,44927600,hold
2009-04-07,14.595,14.69,14.2675,14.2875,11.629032,27122400,hold
2009-04-08,14.45,14.4675,14.1025,14.455,11.765366,23815600,hold
2009-04-09,14.7125,14.8825,14.4075,14.6975,11.962745,45785600,hold
2009-04-13,14.54,15.35,14.5,15.2775,12.434823,38124400,sell
2009-04-14,15.0275,15.23,14.5325,14.5825,11.869143,35712000,hold
2009-04-15,14.5075,14.82,14.3125,14.7775,12.02786,29687600,hold
2009-04-16,14.525,14.8425,14.375,14.5175,11.816237,36114000,hold
2009-04-17,14.545,14.7825,14.315,14.5,11.801992,37814400,hold
2009-04-20,14.25,14.42,13.74,13.75,11.191545,42577200,buy
2009-04-21,13.71,14.675,13.5625,14.6575,11.930188,37746000,hold
2009-04-22,14.45,14.985,14.3025,14.3775,11.702284,34680000,hold
2009-04-23,14.5625,14.7425,14.275,14.5575,11.848793,35890800,hold
2009-04-24,14.8275,15.1875,14.51,15.095,12.286279,39686000,hold
2009-04-27,14.695,14.93,14.6575,14.7175,11.979023,29496800,hold
2009-04-28,14.5375,15.51,14.525,15.1775,12.353433,42287600,hold
2009-04-29,15.4725,15.935,15.3775,15.8775,12.923182,59240400,hold
2009-04-30,16.035,17.0,15.98,16.24,13.218229,101753600,hold
2009-05-01,16.0375,16.575001,15.66,16.252501000000002,13.228406,60616800,hold
2009-05-04,16.52,17.139999,16.18,17.049999,13.877517,78935200,hold
2009-05-05,16.955,17.125,16.7425,16.8475,13.712696,56786000,hold
2009-05-06,17.0175,17.055,16.4375,16.547501,13.468519,41830400,hold
2009-05-07,16.657498999999998,16.75,16.3375,16.3825,13.334216,34731200,hold
2009-05-08,16.4925,17.1175,16.375,17.1075,13.924318,37834800,sell
2009-05-11,16.700001,16.987499,16.4825,16.4825,13.415612,25980000,hold
2009-05-12,16.709999,16.8125,16.1775,16.305,13.271138,36373600,hold
2009-05-13,16.08,16.3675,15.8775,16.1175,13.203556,47555600,buy
2009-05-14,15.995,16.275,15.8775,16.129998999999998,13.213794,32861600,hold
2009-05-15,16.112499,16.375,16.004998999999998,16.2675,13.326434,24682000,hold
2009-05-18,16.33,16.637501,16.065001000000002,16.602501,13.600871,59304400,hold
2009-05-19,16.5075,16.577499,16.0725,16.200001,13.271138,45784400,hold
2009-05-20,16.315001000000002,16.74,16.1525,16.24,13.303903,33858000,hold
2009-05-21,16.127501000000002,16.58,16.1175,16.57,13.574243,55723600,hold
2009-05-22,16.727501,16.875,16.307501000000002,16.4375,13.465702,21735200,hold
2009-05-26,16.4475,16.7225,16.32,16.692498999999998,13.674598,20556800,hold
2009-05-27,16.5825,17.035,16.3125,16.48,13.500516,27156800,hold
2009-05-28,16.5725,16.747498999999998,16.4375,16.625,13.619299,20184000,hold
2009-05-29,16.657498999999998,16.975,16.450001,16.9275,13.867112,32198400,hold
2009-06-01,17.125,17.237499,16.455,16.665001,13.652067,43628000,hold
2009-06-02,16.6,16.75,16.375,16.702499,13.68279,31043600,hold
2009-06-03,16.672501,17.190001000000002,16.467501000000002,17.057501000000002,13.973609,35362800,hold
2009-06-04,17.112499,17.809998999999994,17.08,17.379998999999998,14.237804,56221200,hold
2009-06-05,17.502501000000002,17.709999,17.200001,17.32,14.188647,74260800,hold
2009-06-08,17.165001,17.65,17.137501,17.450001,14.295144,20636000,sell
2009-06-09,17.5175,17.592501000000006,17.1175,17.157498999999998,14.055529,21773200,hold
2009-06-10,17.2575,17.48,16.99,17.317498999999998,14.186599,33797200,hold
2009-06-11,17.3375,17.4,16.665001,16.68,13.664355,43948800,hold
2009-06-12,16.7225,16.799999,16.077499,16.09,13.181026,80963200,hold
2009-06-15,15.995,16.469998999999998,15.7675,16.1075,13.195365,25564400,hold
2009-06-16,16.275,16.275,15.53,15.615,12.791903,29788400,hold
2009-06-17,15.615,15.775,15.2,15.3375,12.564575,32063600,hold
2009-06-18,15.365,15.5275,15.1575,15.3525,12.576865,32168400,hold
2009-06-19,15.425,15.525,15.215,15.3425,12.568667,25469200,hold
2009-06-22,15.185,15.74,15.175,15.31,12.542042,30168000,hold
2009-06-23,15.3325,15.7175,15.33,15.6675,12.834911,19989600,hold
2009-06-24,15.75,15.7875,15.225,15.2725,12.511328,22798800,hold
2009-06-25,15.2225,15.57,15.0675,15.4875,12.687453,20882800,hold
2009-06-26,15.455,15.955,15.39,15.955,13.070435,19751600,sell
2009-06-29,15.9725,15.9725,15.625,15.745,12.898397,22680800,hold
2009-06-30,15.6875,15.9825,15.505,15.565,12.750943,49253600,hold
2009-07-01,15.57,15.6425,15.195,15.2,12.451933,26167600,hold
2009-07-02,15.2,15.425,15.02,15.02,12.304474,21514800,hold
2009-07-06,15.0175,15.275,14.975,15.1675,12.425304,23382400,hold
2009-07-07,15.3325,15.3325,14.85,14.9275,12.228698,30361600,hold
2009-07-08,14.93,15.08,14.5,14.8725,12.183644,64080400,buy
2009-07-09,15.035,15.1625,14.9375,15.11,12.378202,26616400,hold
2009-07-10,14.9675,15.0825,14.8525,14.965,12.259419,16654800,hold
2009-07-13,15.0275,15.105,14.775,15.0875,12.35977,30640000,hold
2009-07-14,15.125,15.1275,14.91,15.0725,12.347486,13291200,hold
