Date,Open,High,Low,Close,Adj Close,Volume,Labels
2001-11-01,1.260714,1.341429,1.232143,1.327857,0.889217,78248800,
2001-11-02,1.322857,1.347143,1.297143,1.326429,0.88826,49301000,
2001-11-05,1.345714,1.375,1.329286,1.362143,0.912176,58948400,
2001-11-06,1.354286,1.401429,1.3235709999999998,1.397857,0.936093,79004800,
2001-11-07,1.39,1.437857,1.380714,1.399286,0.93705,95747400,
2001-11-08,1.402143,1.420714,1.326429,1.336429,0.894957,85535800,hold
2001-11-09,1.328571,1.375,1.325,1.336429,0.894957,33573400,buy
2001-11-12,1.332857,1.369286,1.282857,1.339286,0.8968700000000001,50374800,hold
2001-11-13,1.362857,1.385,1.336429,1.383571,0.926526,56168000,hold
2001-11-14,1.399286,1.421429,1.367857,1.400714,0.938006,55287400,hold
2001-11-15,1.389286,1.421429,1.373571,1.389286,0.930353,53257400,hold
2001-11-16,1.376429,1.377857,1.314286,1.355,0.907393,57666000,buy
2001-11-19,1.357143,1.432143,1.354286,1.4285709999999998,0.956661,83147400,hold
2001-11-20,1.415714,1.442857,1.392857,1.395,0.93418,69146000,hold
2001-11-21,1.400714,1.4142860000000002,1.375714,1.405714,0.941355,50395800,hold
2001-11-23,1.407857,1.425,1.397857,1.417143,0.949008,15001000,hold
2001-11-26,1.4242860000000002,1.5392860000000002,1.42,1.526429,1.022193,115172400,sell
2001-11-27,1.514286,1.537143,1.464286,1.5,1.004494,67138400,hold
2001-11-28,1.489286,1.515,1.457857,1.466429,0.982013,62652800,hold
2001-11-29,1.471429,1.478571,1.442143,1.4585709999999998,0.976751,50691200,buy
2001-11-30,1.462143,1.5314290000000002,1.4464290000000002,1.521429,1.018844,75978000,hold
2001-12-03,1.504286,1.52,1.471429,1.503571,1.006886,45291400,hold
2001-12-04,1.503571,1.611429,1.48,1.6,1.07146,95104800,hold
2001-12-05,1.597143,1.716429,1.5835709999999998,1.697143,1.136514,142144800,sell
2001-12-06,1.677143,1.6785709999999998,1.5814290000000002,1.627143,1.0896370000000002,84733600,hold
2001-12-07,1.604286,1.622143,1.5714290000000002,1.61,1.078157,50878800,hold
2001-12-10,1.592143,1.642143,1.587857,1.61,1.078157,42502600,hold
2001-12-11,1.619286,1.632143,1.546429,1.555714,1.0418040000000002,51368800,hold
2001-12-12,1.562143,1.565714,1.517857,1.535,1.027932,48115200,hold
2001-12-13,1.535,1.5392860000000002,1.464286,1.5,1.004494,49460600,hold
2001-12-14,1.480714,1.487857,1.435,1.4564290000000002,0.975316,47471200,buy
2001-12-17,1.457143,1.5,1.442143,1.472857,0.986318,43428000,hold
2001-12-18,1.492143,1.523571,1.444286,1.500714,1.004973,58809800,hold
2001-12-19,1.47,1.548571,1.462143,1.544286,1.034151,72489200,hold
2001-12-20,1.528571,1.533571,1.472857,1.476429,0.988709,55216000,hold
2001-12-21,1.500714,1.538571,1.485714,1.5,1.004494,64083600,hold
2001-12-24,1.492857,1.532143,1.492857,1.525714,1.021714,12657400,hold
2001-12-26,1.525,1.592857,1.51,1.535,1.027932,36600200,hold
2001-12-27,1.5414290000000002,1.589286,1.5414290000000002,1.576429,1.055676,47877200,hold
2001-12-28,1.569286,1.642857,1.568571,1.602143,1.0728950000000002,74781000,hold
2001-12-31,1.607857,1.618571,1.559286,1.564286,1.047544,34445600,buy
2002-01-02,1.575,1.6642860000000002,1.568571,1.6642860000000002,1.11451,132374200,hold
2002-01-03,1.642857,1.6964290000000002,1.626429,1.684286,1.127903,153001800,hold
2002-01-04,1.667143,1.7107139999999998,1.642143,1.692143,1.133165,102494000,sell
2002-01-07,1.694286,1.714286,1.625,1.635714,1.095377,111146000,hold
2002-01-08,1.625,1.646429,1.604286,1.615,1.081505,112509600,hold
2002-01-09,1.628571,1.637857,1.52,1.546429,1.035586,81958800,hold
2002-01-10,1.515714,1.532857,1.4464290000000002,1.516429,1.015496,113184400,hold
2002-01-11,1.527857,1.56,1.471429,1.503571,1.006886,87200400,hold
2002-01-14,1.500714,1.528571,1.492857,1.510714,1.0116690000000002,103999000,hold
2002-01-15,1.522857,1.554286,1.515,1.55,1.037978,72580200,hold
2002-01-16,1.529286,1.529286,1.464286,1.484286,0.993971,141723400,buy
2002-01-17,1.568571,1.624286,1.562143,1.605714,1.075287,165144000,hold
2002-01-18,1.5714290000000002,1.614286,1.568571,1.5835709999999998,1.060459,84702800,hold
2002-01-22,1.590714,1.597857,1.558571,1.558571,1.043717,81828600,hold
2002-01-23,1.557143,1.645714,1.542143,1.644286,1.101117,110819800,hold
2002-01-24,1.636429,1.679286,1.635714,1.657857,1.110205,86000600,hold
2002-01-25,1.635,1.672857,1.618571,1.660714,1.112118,46478600,hold
2002-01-28,1.671429,1.682143,1.622857,1.662143,1.113075,46611600,hold
2002-01-29,1.658571,1.681429,1.632143,1.647857,1.103509,60081000,buy
2002-01-30,1.647857,1.724286,1.638571,1.720714,1.152298,117894000,hold
2002-01-31,1.725714,1.766429,1.722143,1.765714,1.182433,117111400,hold
2002-02-01,1.738571,1.782857,1.738571,1.743571,1.167605,99576400,hold
2002-02-04,1.737143,1.822857,1.728571,1.810714,1.212568,130593400,hold
2002-02-05,1.792143,1.855714,1.7914290000000002,1.817857,1.217351,114221800,sell
2002-02-06,1.828571,1.855714,1.725,1.762143,1.180041,149394000,hold
