Date,Open,High,Low,Close,Adj Close,Volume,Labels,Labels2
2002-01-04,94.349998,96.779999,94.349998,96.75,79.9412,5745900,sell,sell
2002-01-07,97.25,97.25,95.050003,95.75,79.114906,3136700,hold,
2002-01-08,93.25,93.550003,92.199997,92.5,76.42955,5830800,hold,
2002-01-09,93.0,95.019997,92.900002,93.75,77.462402,5142100,hold,
2002-01-10,93.75,94.199997,92.599998,93.0,76.842682,3104600,hold,
2002-01-11,93.050003,93.050003,90.709999,91.150002,75.31411700000002,3635000,hold,
2002-01-14,91.0,91.010002,89.209999,89.970001,74.339119,3127400,hold,
2002-01-15,90.199997,91.0,89.5,89.900002,74.281265,2779700,hold,hold
2002-01-16,89.0,89.75,88.029999,88.629997,73.23191800000002,3356600,hold,hold
2002-01-17,89.449997,91.0,89.099998,89.860001,74.348877,3029000,hold,hold
2002-01-18,89.0,89.800003,88.209999,89.209999,73.81109599999998,2703600,hold,hold
2002-01-22,89.25,89.639999,86.760002,86.980003,71.965988,3138900,hold,hold
2002-01-23,87.099998,88.379997,85.779999,87.25,72.1894,3026600,hold,hold
2002-01-24,87.989998,89.489998,85.059998,85.5,70.741501,4284200,hold,hold
2002-01-25,85.389999,88.68,85.349998,87.300003,72.230797,4547500,hold,hold
2002-01-28,88.5,88.959999,86.900002,87.849998,72.68585999999998,2791500,hold,
2002-01-29,88.800003,88.800003,83.650002,84.480003,69.897575,5562400,hold,
2002-01-30,84.480003,86.089996,81.599998,86.0,71.15519,6734500,hold,
2002-01-31,86.5,87.199997,84.660004,86.980003,71.965988,4017700,hold,
2002-02-01,86.489998,86.5,85.139999,85.400002,70.658752,2869400,hold,
2002-02-04,84.199997,84.5,81.5,82.5,68.259346,4878400,hold,
2002-02-05,81.800003,82.559998,80.519997,81.040001,67.051361,3495300,buy,buy
2002-02-06,81.099998,82.300003,80.110001,81.900002,67.76289399999999,4392100,hold,
2002-02-07,82.0,83.370003,80.16999799999998,81.110001,67.109268,4107300,hold,
2002-02-08,81.900002,84.5,81.639999,83.800003,69.33496099999999,3830700,hold,
2002-02-11,83.099998,84.980003,82.599998,84.849998,70.20367399999999,2537800,hold,
2002-02-12,84.699997,84.709999,83.480003,83.5,69.086708,2249600,hold,
2002-02-13,83.75,85.389999,83.730003,84.58000200000002,69.98026999999999,2525500,hold,
2002-02-14,85.449997,86.5,84.599998,85.110001,70.41879300000002,3575400,sell,sell
2002-02-15,85.110001,85.110001,82.610001,82.760002,68.474457,3673000,hold,
2002-02-19,82.760002,82.769997,78.150002,78.519997,64.966347,6216300,buy,buy
2002-02-20,78.5,80.599998,77.519997,80.599998,66.687279,5059900,hold,
2002-02-21,80.099998,82.800003,79.099998,79.470001,65.75235,3944600,hold,
2002-02-22,79.480003,79.5,77.75,79.0,65.36346400000001,4342500,hold,
2002-02-25,79.699997,82.0,78.779999,81.959999,67.812531,3690900,hold,
2002-02-26,81.959999,82.75,80.75,81.400002,67.349205,2792900,hold,
2002-02-27,82.050003,83.199997,80.25,80.889999,66.927246,3410600,hold,
2002-02-28,81.199997,82.5,80.650002,80.940002,66.968582,2704600,hold,
2002-03-01,81.5,83.660004,80.849998,83.470001,69.061874,3703200,hold,
2002-03-04,84.449997,89.5,84.300003,89.099998,73.720078,4760300,hold,
2002-03-05,89.0,90.519997,88.099998,89.519997,74.067574,4597900,hold,
2002-03-06,90.099998,91.5,88.800003,90.870003,75.184563,5212700,sell,sell
2002-03-07,91.400002,92.25,89.300003,89.959999,74.43163299999998,3274000,hold,
2002-03-08,90.199997,91.599998,89.120003,90.290001,74.70465899999998,3537500,hold,
2002-03-11,90.290001,91.5,89.639999,90.699997,75.0439,2281900,hold,
2002-03-12,89.300003,90.610001,88.989998,89.800003,74.299255,2705200,hold,
2002-03-13,89.800003,89.800003,87.629997,88.0,72.80995899999998,2817500,buy,buy
2002-03-14,88.010002,88.599998,87.199997,88.400002,73.140907,1857100,hold,
2002-03-15,88.949997,90.029999,88.25,90.0,74.464729,1905900,hold,
2002-03-18,90.0,91.0,89.0,89.199997,73.80279499999997,2595300,hold,
2002-03-19,90.949997,91.400002,90.300003,91.050003,75.333473,3836000,sell,sell
2002-03-20,90.449997,91.150002,89.5,89.849998,74.340599,2511600,hold,
2002-03-21,89.5,91.0,88.699997,90.349998,74.754311,2097700,hold,
2002-03-22,90.050003,90.849998,89.25,89.730003,74.241333,2064000,hold,
2002-03-25,89.849998,90.190002,87.949997,88.029999,72.83476999999998,2448400,hold,
2002-03-26,88.050003,89.800003,87.980003,88.849998,73.51326,2990200,hold,
2002-03-27,89.730003,89.879997,88.690002,89.300003,73.88556700000002,2372600,hold,
2002-03-28,89.099998,90.949997,88.959999,90.25,74.671585,2696000,hold,hold
2002-04-01,89.400002,89.449997,88.0,88.470001,73.19880699999999,2711500,hold,hold
2002-04-02,87.699997,88.25,87.239998,87.529999,72.421082,2226100,hold,hold
2002-04-03,87.75,87.900002,86.089996,86.459999,71.535751,2619200,hold,
2002-04-04,86.099998,87.5,85.800003,86.550003,71.610252,2075300,hold,
2002-04-05,87.25,87.870003,86.0,86.150002,71.279282,2209900,hold,
2002-04-08,85.050003,86.300003,84.949997,86.059998,71.204803,2538600,hold,
2002-04-09,85.849998,86.849998,84.510002,84.599998,69.996841,2844800,hold,
2002-04-10,84.800003,85.589996,83.220001,84.489998,69.90583000000001,3825200,hold,
2002-04-11,83.900002,84.099998,80.349998,81.239998,67.216827,5272100,buy,buy
2002-04-12,81.75,83.010002,81.650002,83.0,68.673012,5215500,hold,
2002-04-15,82.529999,83.440002,81.449997,81.599998,67.514709,2664100,hold,
2002-04-16,82.349998,85.230003,82.349998,84.589996,69.988548,3260500,hold,
2002-04-17,84.629997,86.470001,83.949997,85.050003,70.369186,2970700,hold,
2002-04-18,85.059998,85.5,83.260002,84.519997,69.930634,2494900,hold,
2002-04-19,85.0,87.0,84.639999,86.309998,71.41169000000002,3567900,sell,sell
2002-04-22,85.5,86.050003,84.099998,84.099998,69.58315999999999,2826500,hold,
2002-04-23,84.199997,84.349998,81.599998,81.599998,67.514709,3413800,hold,
2002-04-24,82.199997,82.379997,79.489998,79.489998,65.768913,4664200,hold,
2002-04-25,79.0,79.599998,75.800003,77.209999,63.882462,5830000,buy,buy
2002-04-26,79.0,79.949997,78.699997,79.150002,65.589516,5930300,hold,
2002-04-29,79.160004,80.699997,77.470001,78.5,65.050873,4251500,hold,
2002-04-30,78.25,79.949997,78.0,78.75,65.258072,3802700,hold,
2002-05-01,78.550003,79.75,77.0,79.209999,65.639236,4153900,hold,
2002-05-02,80.0,81.0,79.800003,80.709999,66.882263,4576800,sell,sell
2002-05-03,80.309998,80.32,78.449997,78.550003,65.092308,3450400,hold,
2002-05-06,78.800003,79.089996,75.150002,75.160004,62.283112,3258900,hold,
2002-05-07,76.0,76.099998,74.0,74.849998,62.026211,4740400,buy,buy
2002-05-08,76.57,80.099998,76.57,79.5,65.87953900000001,4604100,hold,
2002-05-09,78.900002,79.599998,78.300003,78.639999,65.16690799999999,3616700,hold,
2002-05-10,78.639999,78.639999,76.25,76.75,63.600697,2895700,hold,
2002-05-13,76.650002,78.489998,75.970001,78.110001,64.727722,2864100,hold,
2002-05-14,79.849998,80.099998,78.199997,79.300003,65.713844,3574300,hold,
2002-05-15,79.199997,80.5,78.620003,79.459999,65.84642,3011500,hold,
2002-05-16,79.629997,80.5,79.400002,80.050003,66.335335,2797900,hold,
2002-05-17,80.699997,80.849998,79.730003,80.5,66.70826,3149600,sell,sell
2002-05-20,80.400002,80.480003,79.599998,80.239998,66.492775,1968800,hold,
2002-05-21,80.58000200000002,82.099998,78.760002,79.199997,65.630951,3338600,hold,
2002-05-22,78.949997,79.120003,77.660004,78.199997,64.80229200000001,3699500,hold,
2002-05-23,78.75,79.449997,77.849998,79.16999799999998,65.606094,3379600,hold,
2002-05-24,78.800003,79.059998,77.760002,78.190002,64.793983,1150000,hold,
2002-05-28,78.300003,78.389999,75.809998,76.900002,63.725002,2628600,hold,
2002-05-29,76.699997,76.800003,75.82,76.150002,63.103508,2049300,hold,
2002-05-30,76.150002,76.300003,74.25,75.08000200000002,62.21682,3467600,hold,
2002-05-31,75.25,76.940002,75.199997,75.449997,62.523384,2759000,hold,
2002-06-03,75.449997,75.800003,73.389999,73.790001,61.147827,3018900,buy,buy
2002-06-04,73.800003,74.599998,73.139999,73.800003,61.156128,4054500,hold,
2002-06-05,74.800003,75.75,74.360001,75.75,62.772022,3781800,hold,
2002-06-06,75.550003,76.0,73.33000200000002,73.949997,61.280422,2711600,hold,
2002-06-07,72.75,74.959999,72.5,73.949997,61.280422,3165700,hold,
2002-06-10,74.25,75.599998,73.199997,74.739998,61.935062,2265700,hold,
2002-06-11,75.0,75.33000200000002,72.099998,72.099998,59.74736400000001,2176300,hold,
2002-06-12,72.099998,72.75,70.099998,72.5,60.07885,4614700,hold,
2002-06-13,72.379997,72.910004,71.150002,71.300003,59.08445699999999,2234200,buy,buy
2002-06-14,70.110001,73.199997,70.0,72.849998,60.368862,3239700,hold,
2002-06-17,73.199997,75.5,73.199997,75.339996,62.43227,3078200,hold,
2002-06-18,75.0,77.019997,73.889999,75.779999,62.796898,2993400,sell,sell
2002-06-19,74.900002,75.690002,74.029999,74.449997,61.694775,2671000,hold,
2002-06-20,73.849998,74.150002,72.25,72.699997,60.244598,3556400,hold,
2002-06-21,72.709999,72.900002,70.150002,70.550003,58.462959,4400100,buy,buy
2002-06-24,70.599998,72.07,69.379997,71.449997,59.208714,5527100,hold,
2002-06-25,72.449997,73.709999,71.349998,71.349998,59.125843,5773000,hold,
2002-06-26,69.349998,71.25,69.029999,70.800003,58.67010500000001,5441300,hold,
2002-06-27,72.0,73.0,70.66999799999998,73.0,60.49316,4063800,hold,
2002-06-28,72.5,74.400002,72.5,73.349998,60.783226,3451600,hold,
2002-07-01,73.75,74.269997,71.0,71.139999,58.951859,3114800,hold,
2002-07-02,70.519997,71.400002,69.910004,70.699997,58.587223,3978400,hold,
2002-07-03,69.910004,70.949997,69.099998,70.199997,58.172901,3413900,buy,buy
2002-07-05,71.75,74.199997,71.470001,73.949997,61.280422,2084900,sell,sell
2002-07-08,73.75,74.989998,73.050003,73.599998,60.990398,3157000,hold,
2002-07-09,73.099998,74.25,70.83000200000002,70.910004,58.76125699999999,4185300,hold,
2002-07-10,73.349998,74.400002,70.989998,71.550003,59.291626,11826900,hold,
2002-07-11,71.510002,73.25,69.93,73.25,60.700329,8892300,hold,
2002-07-12,72.75,73.769997,72.120003,73.150002,60.61745500000001,4583400,hold,
2002-07-15,73.07,73.099998,70.41999799999998,72.949997,60.451748,5979800,hold,
2002-07-16,71.529999,73.150002,71.400002,72.650002,60.203148,6129200,hold,
2002-07-17,76.629997,76.629997,71.730003,74.480003,61.719646,7505700,hold,
2002-07-18,74.489998,76.010002,74.199997,75.599998,62.647762,8952500,hold,
2002-07-19,74.300003,77.0,70.959999,77.0,63.80787700000001,55185900,sell,sell
2002-07-22,74.5,74.699997,71.849998,72.0,59.664509,18432400,hold,
2002-07-23,71.550003,71.709999,67.220001,67.730003,56.126064,14447700,buy,buy
2002-07-24,67.730003,71.290001,65.550003,70.849998,58.711536,12852000,hold,
2002-07-25,69.900002,71.849998,67.300003,69.309998,57.435368,8214700,hold,
2002-07-26,69.5,69.900002,68.199997,69.58000200000001,57.759132,5700700,hold,
2002-07-29,71.550003,72.699997,71.099998,72.699997,60.349056,5980700,hold,
2002-07-30,72.199997,75.150002,72.050003,73.900002,61.345196,5524200,sell,sell
2002-07-31,73.910004,74.489998,72.099998,73.150002,60.72261,5047700,hold,
2002-08-01,73.150002,74.18,71.730003,71.989998,59.759708,3826900,hold,
2002-08-02,71.5,72.0,69.75,70.489998,58.51451899999999,3932600,hold,
2002-08-05,70.489998,70.489998,67.75,68.050003,56.489029,4555300,buy,buy
2002-08-06,69.349998,71.480003,68.75,69.900002,58.02474599999999,5498900,hold,
2002-08-07,70.849998,71.440002,68.900002,70.949997,58.89637800000001,5223800,hold,
2002-08-08,71.099998,74.900002,70.949997,74.300003,61.677269,5175000,hold,
2002-08-09,73.699997,75.879997,73.129997,75.449997,62.631824,4399600,hold,
2002-08-12,74.75,75.800003,73.790001,75.349998,62.548855,4323900,hold,
2002-08-13,75.230003,77.900002,74.209999,74.790001,62.083988,7971500,buy,buy
2002-08-14,74.790001,78.75,74.41999799999998,78.5,65.163712,7010600,hold,
2002-08-15,79.0,79.900002,77.809998,79.550003,66.035309,7417400,hold,
2002-08-16,79.150002,80.139999,78.099998,79.529999,66.018692,5253900,hold,
2002-08-19,79.529999,81.970001,79.230003,81.5,67.654045,4848700,sell,sell
2002-08-20,81.25,81.349998,79.83000200000002,80.510002,66.832245,4701400,hold,
2002-08-21,79.949997,80.0,78.400002,79.879997,66.309235,5257300,hold,
2002-08-22,79.650002,79.989998,78.699997,79.910004,66.33420600000001,3525000,hold,
2002-08-23,79.099998,79.099998,77.510002,78.300003,64.99769599999999,2529800,hold,
2002-08-26,78.849998,79.949997,77.550003,79.75,66.201355,2462400,hold,
2002-08-27,80.029999,80.739998,78.68,79.099998,65.66179699999999,3730600,hold,
2002-08-28,78.300003,78.360001,76.300003,77.08000200000002,63.984966,4212500,hold,hold
2002-08-29,75.75,77.849998,75.5,77.379997,64.233994,3967100,hold,hold
2002-08-30,77.379997,79.099998,76.699997,77.300003,64.16757199999999,2988400,hold,hold
2002-09-03,76.059998,76.099998,73.5,73.75,61.220669,5698000,hold,hold
2002-09-04,73.75,75.739998,73.260002,75.5,62.673351,5099900,hold,hold
2002-09-05,73.300003,73.989998,72.040001,72.889999,60.506809,7152200,hold,hold
2002-09-06,74.0,74.5,72.18,72.339996,60.050213,4495800,hold,hold
2002-09-09,71.699997,74.900002,71.290001,74.300003,61.677269,4644100,hold,hold
2002-09-10,74.25,74.25,73.110001,73.410004,60.938442,2995400,hold,hold
2002-09-11,74.75,75.25,73.449997,73.690002,61.170864,2877900,hold,hold
2002-09-12,73.150002,73.480003,72.059998,72.199997,59.93399399999999,3514100,hold,hold
2002-09-13,72.050003,73.300003,71.849998,73.0,60.598083,3015400,hold,
2002-09-16,72.800003,72.809998,71.82,72.599998,60.266064,2142200,hold,
2002-09-17,73.449997,73.690002,70.690002,70.870003,58.829979,4528400,hold,
2002-09-18,69.5,70.989998,69.099998,70.410004,58.44809300000001,5394800,hold,
2002-09-19,69.379997,69.389999,67.099998,67.150002,55.741955,6025500,hold,
2002-09-20,67.349998,68.199997,66.300003,67.360001,55.916264,5547300,hold,
2002-09-23,66.099998,66.199997,64.5,65.66999799999999,54.513374,6611700,buy,buy
2002-09-24,65.66999799999999,68.5,65.66999799999999,66.309998,55.04463199999999,7503500,hold,
2002-09-25,67.25,67.449997,64.5,67.449997,55.990982,6753300,hold,
2002-09-26,67.449997,68.489998,66.519997,68.040001,56.480759,4668600,hold,
2002-09-27,67.550003,68.889999,66.0,66.129997,54.895229,4589500,hold,
2002-09-30,65.949997,66.739998,64.489998,66.029999,54.81221800000001,6261500,hold,
2002-10-01,66.5,68.800003,65.08000200000001,68.449997,56.821087,5385500,sell,sell
2002-10-02,68.459999,68.459999,65.400002,65.550003,54.41378,6330000,hold,
2002-10-03,65.400002,65.410004,62.75,62.900002,52.213989,7632400,hold,
2002-10-04,63.25,63.900002,61.169998,62.049999,51.508381,6589200,hold,
2002-10-07,61.549999,62.349998,59.400002,59.529999,49.416508,6671000,hold,
2002-10-08,60.450001,62.5,58.799999,61.599998,51.13483400000001,6731400,hold,
2002-10-09,60.299999,61.200001,58.849998,59.279999,49.208965,6286300,buy,buy
2002-10-10,59.27,61.639999,58.57,61.080002,50.703186,6496500,hold,
2002-10-11,62.700001,65.139999,62.700001,64.199997,53.29311,6291000,hold,
2002-10-14,63.599998,65.82,63.41,65.300003,54.206242,4544900,hold,
2002-10-15,68.0,70.110001,67.25,70.0,58.107769,8429200,hold,
2002-10-16,69.0,69.349998,67.5,68.0,56.44753299999999,6362800,buy,buy
2002-10-17,70.690002,72.480003,70.25,72.480003,60.166466,7545300,hold,
2002-10-18,70.849998,72.400002,70.019997,70.550003,58.564335,6406100,hold,
2002-10-21,70.0,74.839996,69.400002,74.699997,62.009262,8094700,sell,sell
2002-10-22,72.730003,73.870003,72.150002,72.5,60.18305600000001,4943700,hold,
2002-10-23,71.849998,74.309998,71.279999,74.269997,61.652325,4837100,hold,
2002-10-24,74.269997,74.900002,71.940002,72.5,60.280449,4184700,hold,
2002-10-25,72.5,74.25,72.0,73.989998,61.51931800000001,3831800,hold,
2002-10-28,74.900002,75.349998,73.220001,73.58000200000002,61.178394,3720600,hold,
2002-10-29,73.489998,73.690002,71.199997,72.370003,60.17234000000001,6480400,hold,
2002-10-30,72.360001,72.940002,71.5,72.360001,60.164021,4184800,hold,
2002-10-31,72.360001,72.75,71.510002,71.599998,59.532112,2815700,buy,buy
2002-11-01,71.599998,74.239998,71.0,73.449997,61.070309,3859700,hold,
2002-11-04,74.980003,78.0,73.449997,75.959999,63.157299,6394800,hold,
2002-11-05,75.959999,76.980003,75.400002,76.739998,63.80579399999999,3444500,sell,sell
2002-11-06,76.739998,77.099998,74.790001,76.550003,63.64781600000001,5795400,hold,
2002-11-07,76.559998,78.5,73.599998,74.050003,61.569187,4406900,hold,
2002-11-08,74.099998,74.949997,72.83000200000002,73.08000200000002,60.762691,2810500,hold,
2002-11-11,73.089996,73.099998,71.309998,71.779999,59.681801,3222000,buy,buy
2002-11-12,71.779999,73.08000200000002,71.279999,72.07,59.922909,3742600,hold,
2002-11-13,72.07,73.050003,71.150002,72.489998,60.272099,4128900,hold,
2002-11-14,73.400002,75.150002,73.400002,74.989998,62.350739,3404000,hold,
2002-11-15,74.989998,75.639999,73.360001,75.25,62.56694399999999,4074800,hold,
2002-11-18,75.699997,76.589996,74.949997,75.41999799999998,62.708282,4271100,hold,
2002-11-19,75.43,76.400002,74.519997,75.08000200000002,62.425594,2429300,buy,buy
2002-11-20,75.089996,77.900002,74.529999,77.410004,64.36286899999999,3704200,hold,
2002-11-21,77.75,81.0,77.75,79.949997,66.47476999999999,6904100,sell,sell
2002-11-22,79.010002,80.279999,79.0,79.110001,65.77636,3367500,hold,
2002-11-25,79.120003,79.900002,77.779999,79.0,65.684914,3859400,hold,
2002-11-26,79.010002,79.010002,76.610001,76.83000200000002,63.880661,3379000,hold,
2002-11-27,77.400002,80.349998,77.400002,79.639999,66.217003,3681900,hold,
2002-11-29,79.650002,80.0,78.809998,78.870003,65.576813,1176800,hold,
2002-12-02,78.879997,80.900002,78.160004,78.779999,65.501991,3595200,hold,
2002-12-03,78.790001,78.889999,77.650002,78.5,65.269142,3521300,hold,hold
2002-12-04,78.510002,78.510002,75.5,76.349998,63.481522,5014400,hold,hold
2002-12-05,75.849998,76.32,74.050003,74.449997,61.901752,3153700,hold,hold
2002-12-06,73.099998,75.199997,73.010002,74.5,61.94335600000001,4222000,hold,hold
2002-12-09,74.510002,74.510002,72.529999,73.449997,61.070309,3096700,hold,
2002-12-10,73.510002,74.860001,72.57,74.0,61.527634,3444100,hold,
2002-12-11,74.010002,74.470001,72.839996,73.470001,61.08694499999999,2576100,hold,
2002-12-12,73.639999,74.690002,73.150002,74.230003,61.718819,2533100,hold,
2002-12-13,74.239998,74.239998,72.66999799999998,73.099998,60.779339,2396900,hold,
2002-12-16,73.099998,74.779999,73.040001,74.529999,61.968296,3449100,hold,
2002-12-17,74.300003,75.75,74.150002,74.690002,62.101322,2768200,sell,sell
2002-12-18,74.099998,74.849998,72.699997,73.699997,61.278175,3051500,hold,
2002-12-19,73.699997,74.239998,70.019997,70.300003,58.451237,7784500,hold,
2002-12-20,70.5,72.400002,70.5,71.860001,59.748302,6796800,hold,
2002-12-23,71.029999,71.559998,70.360001,70.650002,58.742226,2713800,hold,
2002-12-24,70.660004,70.660004,69.059998,69.370003,57.677998,2116300,hold,
2002-12-26,69.800003,70.639999,69.33000200000001,69.550003,57.927841,2056700,hold,
2002-12-27,69.559998,69.900002,67.519997,67.91999799999999,56.57024000000001,2594400,buy,buy
2002-12-30,68.25,68.559998,67.0,68.139999,56.753452,3156200,hold,
2002-12-31,68.199997,68.449997,67.230003,68.099998,56.720142,2286100,hold,
2003-01-02,68.099998,70.800003,68.0,69.650002,58.01112,4025400,hold,
2003-01-03,69.660004,70.599998,69.620003,70.379997,58.619167,2342800,hold,
2003-01-06,70.019997,73.440002,70.0,73.0,60.801315,4337600,hold,
2003-01-07,72.099998,73.5,71.5,72.699997,60.55146800000001,4606900,hold,
2003-01-08,72.709999,72.769997,70.68,70.91999799999998,59.068932,3265200,buy,buy
2003-01-09,72.5,73.800003,71.699997,73.720001,61.400997,3924000,hold,
2003-01-10,72.989998,75.75,72.800003,74.91999799999998,62.400494,5156300,sell,sell
2003-01-13,75.199997,75.739998,74.199997,74.41999799999998,61.98405500000001,3096400,hold,
2003-01-14,73.900002,75.599998,73.519997,74.699997,62.217258,2850200,hold,
2003-01-15,74.33000200000002,74.550003,73.129997,73.510002,61.22612,3401000,hold,
2003-01-16,73.449997,74.400002,73.150002,73.620003,61.317726,3552900,hold,
2003-01-17,73.629997,73.629997,71.959999,72.58000200000002,60.451519,4294400,hold,
2003-01-21,73.0,73.349998,71.0,71.0,59.13554,3094300,hold,
2003-01-22,71.010002,71.559998,70.010002,70.25,58.510899,3137900,hold,hold
2003-01-23,71.0,72.199997,70.309998,71.91999799999998,59.901798,3456400,hold,hold
2003-01-24,71.400002,71.91999799999998,68.589996,69.150002,57.69095600000001,4135700,hold,hold
2003-01-27,68.75,69.650002,67.690002,68.400002,57.065239,3978400,hold,hold
2003-01-28,68.410004,69.540001,67.769997,69.050003,57.607525,3276600,hold,hold
2003-01-29,69.059998,70.010002,67.5,69.510002,57.991295,3779200,hold,hold
2003-01-30,69.519997,69.769997,67.260002,67.400002,56.23093000000001,3152200,hold,hold
2003-01-31,67.139999,68.849998,66.949997,68.099998,56.814938,4561800,hold,hold
2003-02-03,68.099998,69.75,68.099998,69.25,57.774387,3164500,hold,hold
2003-02-04,69.260002,69.260002,67.040001,67.519997,56.331059,3723200,hold,
2003-02-05,67.529999,68.980003,67.410004,67.410004,56.2393,3566500,hold,
2003-02-06,67.41999799999999,67.900002,66.519997,66.650002,55.60524,3651600,hold,
2003-02-07,66.660004,67.75,65.489998,65.699997,54.812656,3519900,hold,
2003-02-10,65.699997,66.25,64.68,65.739998,54.846046,3764900,hold,
2003-02-11,66.300003,66.959999,64.83000200000001,65.050003,54.270374,3837700,hold,
2003-02-12,65.059998,66.050003,64.040001,64.300003,53.64465300000001,3376400,buy,buy
2003-02-13,64.400002,65.300003,63.75,64.91999799999999,54.161926,3704700,hold,
2003-02-14,65.0,66.699997,64.300003,66.699997,55.646946,4641100,hold,
2003-02-18,67.239998,68.889999,67.199997,68.0,56.73151800000001,3094400,hold,
2003-02-19,68.010002,68.400002,67.370003,68.230003,56.92341999999999,3237300,hold,
2003-02-20,68.400002,68.769997,67.610001,67.739998,56.514587,2627300,hold,
2003-02-21,67.739998,68.800003,66.91999799999999,68.5,57.148674,3929700,hold,
2003-02-24,68.510002,68.510002,66.0,66.199997,55.22979,3699700,buy,buy
2003-02-25,66.199997,66.83000200000001,64.849998,66.589996,55.555157,4219700,hold,
2003-02-26,66.589996,66.959999,65.739998,66.480003,55.463413,3781300,hold,
2003-02-27,66.699997,68.0,66.309998,67.690002,56.472912,3784900,hold,
2003-02-28,67.900002,69.449997,67.800003,69.449997,57.941235,4339200,sell,sell
2003-03-03,69.449997,70.550003,67.739998,68.019997,56.748211,4351200,hold,
2003-03-04,68.019997,68.019997,65.690002,65.690002,54.804306,5546500,hold,
2003-03-05,65.800003,67.099998,65.57,66.300003,55.313236,5803600,hold,
2003-03-06,65.779999,66.010002,65.08000200000001,65.599998,54.729221,4216700,hold,
2003-03-07,64.160004,66.980003,64.160004,66.68,55.63026,4778400,hold,
2003-03-10,66.690002,66.690002,63.91,64.339996,53.678032,4335200,hold,
2003-03-11,64.339996,65.190002,62.919998,62.950001,52.518368,4190400,hold,
2003-03-12,62.959999,62.98,61.02,62.849998,52.434948,8550000,buy,buy
2003-03-13,63.299999,66.889999,63.299999,66.779999,55.71368,7046700,hold,
2003-03-14,66.779999,67.57,66.0,66.620003,55.580215,4670000,hold,
